0.94	2.92

0.8815999999999999	2.8418

0.8247639999999999	2.765362

0.76945676	2.69064878

0.7156437844	2.6176238842

0.663291306716	2.546251605518

0.61236627460564	2.47649697041962

0.5628363351972476	2.4083257240530878

0.5146698207161858	2.341704315683468

0.46783573440251647	2.2765998844201256

0.422303736714114	2.212980245231547

0.37804413180948304	2.1508138752417416

0.3350278543046482	2.090069900302584

0.2932264562985965	2.0307180818365533

0.25261209466186546	1.9727288039444426

0.2131575185829766	1.9160730607727279

0.17483605736752206	1.8607224441353758

0.13762160848481453	1.8066491313849897

0.10148862585711474	1.7538258735282881

0.06641210838654898	1.7022259835810105

0.03236758871492877	1.6518233251574457

-0.0006688777882201402	1.6025923012898715

-0.03272072381401757	1.554507843473293

-0.06381088068348342	1.5075454009309541

-0.0939617887021025	1.4616809300961906

-0.12319540730402631	1.416890884306284

-0.15153322499015198	1.373152203704055

-0.17899626906423308	1.3304423053430319

-0.2056051151710937	1.2887390734920985

-0.23137989664093567	1.2480208501356247

-0.2563403136436482	1.2082664256651465

-0.2805056421569511	1.1694550297587556

-0.30389474275212625	1.1315663224444235

-0.32652606920101473	1.0945803853435694

-0.3484176769078861	1.0584777130912522

-0.36958723116971115	1.0232392049294357

-0.39005201526829986	0.9888461564698555

-0.40982893839769696	0.9552802516230768

-0.4289345434301585	0.9225235546904076

-0.4473850145239667	0.8905585026153938

-0.46519618457627454	0.8593678973916923

-0.48238354252410837	0.8289348986241788

-0.49896224049659194	0.7992430162402123

-0.5149471008213962	0.7702761033480401

-0.5303526228883569	0.7420183492393849

-0.5451929898731447	0.7144542725333198

-0.5594820753238111	0.6875687144585888

-0.5732334496129828	0.6613468322715931

-0.5864603862584147	0.6357740928073154

-0.599175868114561	0.6108362661605118

-0.6113925934377713	0.5865194194945508

-0.6231229818276623	0.5628099109753365

-0.6343791800471691	0.5396943838277998

-0.6451730677237251	0.5171597605124941

-0.6555162629339749	0.49519323701988205

-0.6654201276743725	0.4737822772799458

-0.6748957732199714	0.45291460768480374

-0.6839540653736674	0.4325782117220599

-0.6926056296081087	0.41276132471666144

-0.7008608561024419	0.3934524286790805

-0.7087299046760235	0.37464024725768363

-0.7162227096211772	0.3563137407931929

-0.723348984437041	0.33846210147318534

-0.7301182264665047	0.3210747485846194

-0.7365397214381971	0.30414132386241577

-0.7426225479154455	0.2876516869321613

-0.7483755816540887	0.27159591084504203

-0.7538074998709895	0.2559642777031499

-0.7589267854250525	0.2407472743733455

-0.7637417309125194	0.22593558828789462

-0.7682604426782773	0.21152010333013258

-0.77249084474488	0.19749189580344584

-0.7764406826609489	0.18384223048189366

-0.7801175272705868	0.17056255674082738

-0.7835287784054034	0.1576445047658967

-0.7866816685007213	0.14507988183886578

-0.7895832661374986	0.1328606686986926

-0.7922404795114725	0.12097901597635682

-0.7946600598309996	0.1094272407019514

-0.7968486046450387	0.09819782288258286

-0.7988125611026904	0.08728340214965499

-0.8005582291456835	0.07667677447413844

